Atletico Madrid - Liverpool,Atl. Madryt - Liverpool
Ajax Amsterdam - Dortmund,Ajax - Dortmund
FC Brugge - Manchester City,Club Brugge - Man. City
Besiktas - Sp. Lizbona,Besiktas - Sp. Lizbona
Wurzburger Kickers - Turkgucu Munchen,Wurzburg - Turkgucu Munchen
Wehen Wiesbaden - SV Meppen,Wehen Wiesbaden - Meppen
1. FC Saarbrücken - 1860 Munchen,Saarbrucken - 1860 Monachium
SV Waldhof Mannheim - Zwickau,Mannheim - Zwickau
Magdeburg - Viktoria Berlin,Magdeburg - Viktoria Berlin
SC Freiburg II - SC Verl,Freiburg II - SC Verl
Osnabruck - Hallescher,Osnabruck - Hallescher
SD Huesca - FC Malaga,Huesca - Malaga
FC Cartagena - Sporting Gijon,Cartagena - Gijon
Vejle - Nordsjaelland,Vejle - Nordsjaelland
Universidad Católica - Santiago Wanderers,Univ. Catolica - Santiago W.
O`Higgins - Melipilla,O`Higgins - Melipilla
Audax Italiano - Nublense,Audax Italiano - Nublense
Eupen - St. Gilloise,Eupen - St. Gilloise
Mechelen - Waregem,Mechelen - Waregem
Kortrijk - Oostende,Kortrijk - Oostende
CS Brugge - St. Liege,Cercle Brugge - St. Liege
RFC Seraing - Charleroi,Seraing - Charleroi
SK Rapid Wien II - Dornbirn,Rapid Wien II - Dornbirn
Grazer AK - Liefering,Grazer AK - Liefering
Austria Lustenau - Blau-Weiss Linz,Aus. Lustenau - BW Linz
Vorwarts Steyr - SV Lafnitz,Steyr - Lafnitz
Wacker Innsbruck - FC Juniors,Innsbruck - FC Juniors
Amstetten - Austria Wiedeń II,Amstetten - Austria Wien II
Wigan Athletic - Milton Keynes Dons,Wigan - Milton Keynes
Rotherham United - Wycombe Wanderers,Rotherham - Wycombe
Portsmouth - Ipswich,Portsmouth - Ipswich
Plymouth Argyle - Bolton,Plymouth - Bolton
Oxford United - Shrewsbury,Oxford - Shrewsbury
Lincoln City FC - AFC Wimbledon,Lincoln - Wimbledon
Gillingham - Doncaster Rovers,Gillingham - Doncaster
Fleetwood  - Burton,Fleetwood - Burton
Crewe Alexandra - Sunderland,Crewe - Sunderland
Cheltenham  - Morecambe,Cheltenham - Morecambe
Charlton Athletic - Accrington Stanley,Charlton - Accrington
Cambridge United - Sheffield Wednesday,Cambridge - Sheffield Wed.
Stoke - Bournemouth,Stoke - Bournemouth
Sheffield Utd - Millwall,Sheffield Utd - Millwall
QPR - Blackburn Rovers,QPR - Blackburn
Derby - Luton,Derby - Luton
Bristol City - Nottingham,Bristol City - Nottingham
Detroit - Chicago,Detroit - Chicago
Bologna - Milan,Bologna - Milan
Sassuolo - Venezia,Sassuolo - Venezia
Salernitana - Empoli,Salernitana - Empoli
Sampdoria - Spezia,Sampdoria - Spezia
Torino - Genoa,Torino - Genoa
Norrby IF - Osters IF,Norrby - Osters
Jonkopings Sodra - Orgryte IS,Jonkopings - Orgryte
GAIS - AFC Eskilstuna,GAIS - Eskilstuna
Landskrona BOIS - Jonkopings Sodra,Landskrona - Jonkopings
Falkenbergs FF - Helsingborgs IF,Falkenbergs - Helsingborg
BK Hacken - Halmstads BK,Hacken - Halmstad
RKC Waalwijk - Sparta Rotterdam,Waalwijk - Sp. Rotterdam
FC Zwolle - Heracles Almelo,Zwolle - Heracles
FC Utrecht - SC Heerenveen,Utrecht - Heerenveen
Willem II Tilburg - Fortuna Sittard,Willem II - F. Sittard
Ath. Bilbao - Villarreal,Bilbao - Villarreal
Elche CF - Espanyol,Elche - Espanyol
Cadiz - Alaves,Cadiz - Alaves
Valencia - Mallorca,Valencia - Mallorca
Osasuna - Granada,Osasuna - Granada
Lille - Brest,Lille - Brest
Nantes  - Clermont Foot,Nantes - Clermont
St. Etienne - Angers,St. Etienne - Angers
Brighton - Manch. City,Brighton - Man. City
Southampton - Burnley,Southampton - Burnley
Leeds - Wolverhampton,Leeds - Wolverhampton
Everton - Watford,Everton - Watford
Crystal Palace - Newcastle,Crystal Palace - Newcastle
Chelsea - Norwich,Chelsea - Norwich
Arsenal - Aston Villa,Arsenal - Aston Villa
Holstein Kiel - SV Darmstadt 1898,Holstein Kiel - Darmstadt
Fortuna Dusseldorf - Karlsruher SC,Dusseldorf - Karlsruher
VfL Wolfsburg - SC Freiburg,Wolfsburg - Freiburg
RB Lipsk - Greuther Furth,RB Lipsk - Gr. Furth
DSC Arminia Bielefeld - Dortmund,Bielefeld - Dortmund
Bayern Monachium - 1899 Hoffenheim,Bayern - Hoffenheim
Atlético Junior - Jaguares de Córdoba,CD Junior - Jaguares de Cordoba
Chernomorets Odessa - NK Veres Rivne,Ch. Odessa - Veres Rivne
Unirea Dej - Hermannstadt,Unirea Dej - Hermannstadt
Envigado FC - Rionegro Aguilas,Envigado - Rionegro Aguilas
Lamia - Aris Saloniki,Lamia - Aris Saloniki
CSKA 1948 - Beroe Stara Zagora,CSKA 1948 - Beroe
FC Rohožník - FK Humenné,Rohoznik - Humenne
Mezokovesd Zsory SE - Debreczyn VSC,Mezokovesd - Debrecen
Kisvarda FC - Ujpest FC,Kisvarda - Ujpest
PFC Oleksandria - Vorskla Poltava,Oleksandriya - Vorskla Poltava
Inhulets Petrove - Rukh Lviv,Inhulets - Rukh Lwów
FC Minaj - FC Desna Chernihiv,Minaj - Desna Chernihov
Samorín - Slavoj Trebišov,Samorin - Slavoj Trebisov
FC Spartak Trnava - Slovan Bratysława,Sp. Trnava - Sl. Bratysława
Brasov - FC Petrolul Ploiesti,Brasov - Petrolul Ploiesti
Jeonbuk Hyundai - Ulsan Hyundai FC,Jeonbuk - Ulsan Hyundai
Pohang Steelers FC - Nagoya Grampus,Pohang - Nagoya
W. Sandomierz - Tomasovia Tomaszów Lubelski,Sandomierz - Tomaszów Lubelski
ŁKS Łagów - Cracovia II,Łagów - Cracovia II
SC Paderborn - Hamburger SV,Paderborn - Hamburg
Erzgebirge Aue - FC Ingolstadt,Erzgebirge Aue - Ingolstadt
1. FSV Mainz 05 - FC Augsburg,Mainz - Augsburg
Alianza Petrolera - Atlético Bucaramanga,Alianza Petrolera - Bucaramanga
Deportivo Pasto - Deportes Quindío,Dep. Pasto - Deportes Quindio
PAS Giannina FC - Olympiakos Pireus,PAS Giannina - Olympiakos
PAOK Saloniki - Volos NPS,PAOK Saloniki - Volos
Montpellier - RC Lens,Montpellier - Lens
Klubi - Mikkelin,Klubi 04 - Mikkeli
CSKA Sofia - Botev Płowdiw,CSKA Sofia - Botev Plovdiv
Cherno More Warna - PFC Slavia Sofia,Cherno More - Slavia Sofia
River Plate - San Lorenzo de Almagro,River Plate - San Lorenzo
Aldosivi - Independiente,Aldosivi - Independiente
Club Atletico Colon - Talleres,Colon Santa Fe - Talleres Cordoba
Atlético Tucumán - Argentinos Juniors,Atl. Tucuman - Argentinos Jrs
Utica Comets - Rochester Americans,Utica - Rochester
Hershey Bears - Lehigh Valley Phantoms,Hershey - Lehigh Valley
Hartford Wolf Pack - Providence Bruins,Hartford - Providence
Ruch Chorzów K - Poruba K,Ruch Chorzów - Poruba
Suwałki - Olsztyn,Suwałki - Olsztyn
Gdańsk - Lubin,Gdańsk - Lubin
SK Dnipro-1 - Kolos Kovalyovka,Dnipro-1 - Kolos Kovalivka
FC Mariupol - Metalist 1925 Kharkiv,FC Mariupol - Metalist 1925
CSA Steaua Bucuresti - Astra Giurgiu,Steaua Bukareszt - Astra
ACS Viitorul Pandurii Targu Jiu - AFC Unirea Constanta,Viitorul Targu Jiu - Unirea Constanta
FC Unirea Slobozia - ASU Politehnica Timisoara,Unirea Slobozia - ASU Poli Timisoara
Dacia Unirea - Gloria Buzau,Unirea Braila - Gloria Buzau
CSC 1599 Selimbar - Concordia Chiajna,Selimbar - Concordia Chiajna
Dunarea Calarasi - FC Metaloglobus Bucuresti,Calarasi - Metaloglobus Bukareszt
Cobreloa - Deportes Copiapó,Cobreloa - Copiapo
Atlética Ponte Preta - Clube Náutico Capibaribe,Ponte Preta - Nautico
Dundee FC - Aberdeen,Dundee FC - Aberdeen
Rangers - Hearts,Rangers - Hearts
Hibernian - Dundee United,Hibernian - Dundee Utd
Wisła Sandomierz - Tomasovia Tomaszow Lubelski,Sandomierz - Tomaszów Lubelski
ŁKS Łagów - Cracovia II,Łagów - Cracovia II
Unia Tarnów - Wisloka Debica,Unia Tarnów - Wisłoka Dębica
Stal Stalowa Wola - Czarni Połaniec,Stalowa Wola - Połaniec
Nowy Targ - Siarka Tarnobrzeg,Nowy Targ - Tarnobrzeg
Chełmianka Chełm - Orlęta Radzyń Podlaski,Chełmianka - Radzyń Podlaski
Podlasie Biała Podlaska - Sokół Sieniawa,Biała Podlaska - Sieniawa
Avia Świdnik - Ostrowiec,Świdnik - KSZO Ostrowiec
MKS Kluczbork - Pol. Bytom,Kluczbork - Pol. Bytom
Karkonosze Jelenia Góra - Piast Żmigród,Jelenia Góra - Żmigród
Pniówek Pawłowice Śląskie - Odra Wodzislaw,Pawłowice - Odra Wodzisław
Lechia Zielona Góra - Warta Gorzów Wlkp.,Zielona Góra - Warta Gorzów Wlkp.
Ślęza Wrocław - Foto-Higiena Gać,Ślęza Wrocław - Gać
Stal Brzeg - Gornik Zabrze II,Brzeg - G. Zabrze II
Rekord Bielsko-Biala - LKS Goczałkowice-Zdrój,Rekord Bielsko-Biała - Goczałkowice
Zagłębie Lubin II - carina gubin,Z. Lubin II - Gubin
Zawisza Bydgoszcz - Stolem Gniewino,Zawisza B. - Gniewino
Sokół Kleczew - Polonia Środa Wlkp.,Kleczew - Środa Wlkp.
Kołobrzeg - pogon nowe skalmierzyce,Kołobrzeg - Nowe Skalmierzyce
ZKS Kluczevia - Unia Janikowo,Kluczevia - Janikowo
Olsztyn - Podbeskidzie,Olsztyn - Podbeskidzie
Uanl Tigres - Pachuca,Tigres UANL - Pachuca
Toluca - Necaxa,Toluca - Necaxa
Alianza Petrolera - Atl. Bucaramanga,Alianza Petrolera - Bucaramanga
Deportivo Pasto - Deportes Quindío,Dep. Pasto - Deportes Quindio
Atlético Nacional - Ind. Medellín,Atl. Nacional - Ind. Medellin
América de Cali - Deportivo Cali,America de Cali - Dep. Cali
La Equidad - Patriotas F.C.,La Equidad - Boyaca Patriotas
Deportes Tolima - Atlético Huila,CD Tolima - Huila
Rio São Paulo - Corinthians SP,Sao Paulo - Corinthians
Sport Recife - Santos,Recife - Santos
Flamengo - Cuiabá,Flamengo - Cuiaba
Huracán - Boca Juniors,Huracan - Boca Juniors
Lanus - Banfield,Atl. Lanus - Banfield
Gimnasia de La Plata - Newell`s Old Boys,Gimnasia La Plata - Newells
Sarmiento - Unión de Santa Fe,Sarmiento - Union de Santa Fe
Vélez Sarsfield - Arsenal de Sarandí,Velez Sarsfield - Arsenal de Sarandi
Defensa y Justicia - Estudiantes,Defensa Justicia - Estudiantes La Plata
HC Vityaz Podolsk - Sp. Moskwa,Podolsk - Sp. Moskwa
Huesca - Morrazo Cangas,Huesca - Morazzo Cangas
Benidorm - Anaitasuna,Benidorm - Anaitasuna
Skjern - Aalborg DH,Skjern - Aalborg
Bjerringbro FH - Skanderborg,Bjerringbro Silkeborg - Skanderborg
Mors - Nordsjaelland,Mors Thy - Nordsjaelland
GOG - TMS Ringsted,GOG - Ringsted
Zawiercie - GKS Katowice,Zawiercie - Katowice
Fehervar FC - Budapeszt Honved FC,Fehervar - Honved
Z. Moravce - ŠKF Sereď,Zlate Moravce - Sered
Senica - Michalovce,Senica - Michalovce
Pohronie - Rużomberok,Pohronie - Ruzomberok
Zilina - Dunajska Streda,Zilina - Dunajska Streda
Csa Steaua Bucuresti - AFC Astra Giurgiu,Steaua Bukareszt - Astra
ACS Viitorul Pandurii Targu Jiu - Unirea Constanta,Viitorul Targu Jiu - Unirea Constanta
FC Unirea 2004 Slobozia - ASU Politehnica Timisoara,Unirea Slobozia - ASU Poli Timisoara
Unirea Braila - SCM Gloria Buzau,Unirea Braila - Gloria Buzau
Acs Viitorul Selimbar - CS Concordia Chiajna,Selimbar - Concordia Chiajna
AFC Dunarea 2005 Calarasi - Metaloglobus Bukareszt,Calarasi - Metaloglobus Bukareszt
Persepolis FC - AL Hilal,Persepolis - Al Hilal (KSA)
AL Wahda - AL Nassr,Al Wahda - Al Nassr
Korona Rzeszów - Wólczanka Wólka Pełkińska,Korona Rzeszów - Wólka Pełkińska
Rekord BB - Goczalkowice Zdroj,Rekord Bielsko-Biała - Goczałkowice
Jarota Jarocin - KP Starogard Gdański,Jarocin - Starogard Gd.
Ol. Grudziądz - Bałtyk Koszalin,Grudziądz - B. Koszalin
B. Gdynia - Skolwin,B. Gdynia - Skolwin
Motor Lublin - Wigry Suwałki,M. Lublin - Suwałki
Ruch Chorzów - Wisła Puławy,Ruch Chorzów - Puławy
Pogoń Siedlce - Sokół Ostróda,Siedlce - Ostróda
Hutnik Kraków - Stal Rzeszów,Hutnik - Stal Rzeszów
GKS Bełchatów - Kalisz,Bełchatów - Kalisz
Garbarnia Kraków - GKS Pogoń Grodzisk Maz.,Garbarnia - Grodzisk Maz.
Universidad César Vallejo - Sport Huancayo,Cesar Vallejo - Sport Huancayo
Cusco - Deportivo Municipal,Cusco - Dep. Municipal
Sporting Cristal - Ayacucho FC,Sp. Cristal - Ayacucho
Alianza Universidad - Cienciano,Alianza Huanuco - Club Cienciano
FBC Melgar - U. San Martin,FBC Melgar - U. San Martin
Carlos A. Manucci - Alianza Lima,C. Mannucci - Alianza Lima
UTC Cajamarca - Sport Boys,Cajamarca - Sport Boys
Alianza Atletico - Academia Cantolao,Alianza Atletico - Cantolao
Nagano Parceiro - Fujieda MYFC,Nagano - Fujieda
Kataller Toyama - Kamatamare,Toyama - Kamatamare
Tegevajaro Miyazaki - Kagoshima United,Tegevajaro Miyazaki - Kagoshima
Gainare Tottori - YSCC,Gainare - YSCC Yokohama
PFC Ludogorets 1945 Razgrad - Tsarsko Selo Sofia,Ludogorets - Tsarsko Selo
Sochi - Jekaterynburg,Sochi - Jekaterinburg
Nizhny Novgorod - Avangard Omsk,N. Novgorod - Omsk
MTK Budapeszt FC - Puskas Akademia FC,MTK Budapeszt - Puskas Akademia
Edinburgh City - Kelty Hearts,Edinburgh City - Kelty Hearts
Podbrezová - MSK Žilina B-team,Podbrezova - Zilina B
Liptovský Mikuláš - AS Trenčín,Liptovsky Mikulas - Trencin
Ripensia Timisoara - FC Universitatea Cluj,Ripensia Timisoara - Univ. Cluj
Pogoń II Szczecin - Błękitni Stargard Szczeciński,Pogoń II - B. Stargard
Przodkowo - Elana Toruń,Przodkowo - Elana Toruń
Znicz Pruszków - Olimpia Elbląg,Pruszków - Elbląg
Odra Opole - S. Częstochowa,Opole - Skra Częstochowa
Górnik Polkowice - Puszcza Niepołomice,Polkowice - Niepołomice
Leones Negros UdeG - Celaya,Leones - Celaya
Atlas - Cruz Azul,Atlas - Cruz Azul
America - Santos Laguna,Club America - Santos Laguna
Puebla - Mazatlán,Puebla - Mazatlan
Gallos Blancos Queretaro - Monterrey,Queretaro - Monterrey
Deportivo Saprissa - Guadalupe,Dep. Saprissa - Guadalupe
University College Dublin - Cork City FC,UC Dublin - Cork City
Treaty United - Athlone  AFC,Treaty United - Athlone Athlone
Galway - Wexford,Galway - Wexford
Cobh Ramblers - Shelbourne FC,Cobh Ramblers - Shelbourne
Waterford FC - Finn Harps FC,Waterford - Finn Harps
Drogheda - Longford  FC,Drogheda - Longford
Derry City FC - Saint Patrick´s Athletic FC,Derry City - St. Patricks
OLS - OTP,OLS Oulu - OTP
Lokomotiv Płowdiw - FC Arda Kardzhali,Lok. Plovdiv - Arda Kardzhali
FC Pirin Blagoevgrad - OFC Botev Vratsa,Pirin - Botev Vratsa
White Star Woluwe K - Anderlecht K,Woluwe - Anderlecht
Gent K - Charleroi K,Gent - Charleroi
Rosario Central - Patronato,Rosario Central - Patronato
Godoy Cruz - Central Cordoba De Santiago,Godoy Cruz - Central Cordoba
Burton - Morecambe,Burton - Morecambe
SCL Tigers - Ajoie,Langnau - Ajoie
HC Fribourg-Gotteron - Geneva Servette,Fribourg - Servette
Biel - Lausanne,Biel - Lausanne
HC Ambri-Piotta - HC Lugano,Ambri-Piotta - Lugano
HKM AS Zvolen - HK Poprad,Zvolen - Poprad
HK Nitra - Hc 21 Presov,Nitra - Presov
HC Kosice - HK Nowe Zamki,Kosice - Nove Zamky
Mhk 32 Liptovsky Mikulas - Dukla Michalovce,Liptovsky Mikulas - Michalovce
Sanok - KH Energa Toruń,Sanok - Toruń
Schwenninger - Mannheim,Schwenninger - Mannheim
Nurnberg - Krefeld,Nurnberg - Krefeld
Koln - Straubing,Koeln - Straubing
Ingolstadt - Wolfsburg,Ingolstadt - Wolfsburg
Bietingeim - Iserlohn,Bietingeim - Iserlohn
Augsburg - Monachium,Augsburg - Monachium
Bolzano - Dornbirn,Bolzano - Dornbirn
Graz - Salzburg,Graz - Salzburg
Vienna Capitals - Pustertal,Vienna - Pustertal
Klagenfurt - Bratislava,Klagenfurt - Bratislava
Innsbruck - Fehervar AV19,Innsbruck - Fehervar AV19
BW Linz - HK Olimpija,BW Linz - HK Olimpija
HC Znojmo - Villach,Znojmo - Villach
Ringkobing Handbold K - Silkeborg K,Ringkobing - Silkeborg
Randers K - Viborg K,Randers - Viborg
Skive fH - Lemvig Thyboron,Skive - Lemvig Thyboron
Warszawa - Jastrzębie,Warszawa - Jastrzębie
Gallos Blancos Queretaro - Tijuana,Queretaro - Tijuana
Azul Claro Numazu - Kumamoto,Numazu - Kumamoto
St. Petersburg - Jokerit Helsinki,St. Petersburg - Jokerit
Dinamo Riga - Metallurg Magnitogorsk,Dyn. Ryga - Magnitogorsk
Kazań - Dynamo Moskwa,Bars Kazań - Dyn. Moskwa
Dinamo Mińsk - Barys Nur-Sultan,Dyn. Mińsk - Barys Astana
Traktor Chelyabinsk - Ufa,Czelabińsk - Ufa
Resovia - Legnica,Resovia - Legnica
Mousesports - Unicorns Of Love Sexy Edition,mousesports - Unicorns of Love SE
Zvezda Moskva - Din. St Petersburg,Zvezda Moskwa - Din. St. Petersburg
GKS Katowice - Sosnowiec,Katowice - Sosnowiec
Stjernen Hockey - Valerenga,Stjernen - Valerenga
Storhamar Hockey - Ringerike,Storhamar - Ringerike
Sparta Sarpsborg - Grüner,Sp. Sarpsborg - Gruner
Lillehammer - Manglerud Star,Lillehammer - Manglerud
Stavanger Oilers - Frisk Asker,Stavanger - Frisk Asker
Dusseldorf - Bremerhaven,Dusseldorf - Bremerhaven
Szczecin - Śląsk Wrocław,Szczecin - Wrocław
Yverdon-Sport - FC Wil 1900,Yverdon-Sport - FC Wil
SC Kriens - FC Schaffhausen,Kriens - Schaffhausen
FC St. Gallen 1879 - Servette FC,St. Gallen - Servette
Sion - FC Basel 1893,Sion - Basel
FC Lausanne-Sports - Grasshoppers Zurych,Lausanne - Grasshoppers
FC Zurich - FC Lugano,FC Zurich - Lugano
BSC Young Boys - Luzern,Young Boys - Luzern
Honduras - Jamajka,Honduras - Jamajka
Kanada - Panama,Kanada - Panama
